사투리,표준어
않았을거우다,않았을 거에요
안읽언,안 읽었어
써예,써요
거는예,그거는요
처럼예,처럼요
책이고예,책이고요
마찬가지고예,마찬가지고요
가나서.,갓었어.
배타그네,배타고
와서?,왔어?
와쭈게.,왔지.
넓엉게.,넓더라고.
양,저기요
이녁네,당신네
와난?,왔어?
가쭈게.,갔지.
육지간,육지 갓어
육지가주,육지가지
돌카부댄,돌까봐
햇주게.,그랬지.
가신디,갓는데
된게이,됬는데
하멍행,하면서
놀아나쩌,놀았었어
아이들이영?,아이들 이랑?
중학생게,중학생 말야
똔,다른
학교영?,학교랑?
하머그넹,하면서
허머그네,하면서
봐라이,보더라
허멍하난,하니깐
드러네,들어서
경허난,그러니가
신기해그네,신기해서
들어봥게만은,물어보더라고
야이네,얘들
햄신고,하는지
해신디,햇는데
내무려라게,무시하더라
어신가?,없는가?
뭐랜하믄,뭐라고 하면
허멍하난,하니까
허멍해신디,그런가 했는데
되네,되서
이시냐,있냐
하서라,많더라
가이네,걔들
해쭈게,했지
있댄,있고
하머그네,하면서
땐디,땐데
어실때가,없을리가
이서게,있나
웃긴거라이,웃긴거야
이신지,있는지
보랜하멍,보라고 하면서
조사햄서,조사 하는지
뭐햄서,뭐 하는지
햄쭈게,하는거지
사람신고,사는지
어이어서,어이없어
그네이,가지고
우리야게,우리도
때부터개,때부터
전화기영,전화기랑
이서나쭈게,있었지
몰랏주,몰랏지
아라져,알아
풀인디.,풀인데.
대민,되면
안해여,안하지
어실꺼,없을거
되여,되
허젠허민,하려면
비어사주게,베어야 돼
비어그네,베어서
묶어그네,묶어서
말려그네,말려서
놔둬따그네,놔뒀다가
빼멍,빼면서
경허그네,그러면서
주주게,주거든
허젠하믄,하려면
무사경,왜 그렇게
앉자그네,앉아서
비어야,베어야
이녁도,당신도
해서?,했어?
그추게.,그렇지.
다해서?,다했어?
경해사주게.,그렇게 해야지.
비는게,베는게
비젠하믄,베려고 하면
어멍아방이,엄마 아빠가
시켠,시켯어
어멍아방도,엄마 아빠도
허고게.,하지.
해나쭈게.,했었지.
실픈게,싫은게
쇠출,소 풀
비는거,베는거
검질,잡초
매는거,뽑는거
검질도,잡초도
매서?,뽑아?
매쭈게.,뽑았지.
검질매랜,잡초 뽑으라고
해져?,해?
꺽으는거,꺾는거
꺽으는것도,꺾는것도
태어나그네,태어나서
두드리멍,두드리면서
먹으랜허멍,먹으라고
해나쪄.,했지.
동글랑하게,동그랗게
똥글랑,동그랗게
맨들잔아,만들잔아
출을,풀을
누러.,눌러.
덮어그네,덮어서
빼가민,빼가면
하주게,하지
독새기,계란
닭*,닭
내부러,냅둬
주서와야큰게,줏어 와야겟네
주서,줏어
난거,낳은거
내불민,놔두면
품어부러.,품어버려.
품어그네.,품어서.
품어그네,품어서
품으민,품으면
품어불민,품어 버리면
되부러?,되버려?
모르주게,모르지
나오주게,나오지
품어블믄,품어 버리면
못하큰게이,못하겟네
기주게,그렇지
나면,낳으면
나믄,낳으면
경하는거라,그러는거야
매시랜,몇시라고
하멍행게,하던데
해라이,하더라
알암쪄.,알았어.
하젠하난,하려니까
죽어나시켜이.,죽어 낫겠네.
하젠하믄,하려면
하젠하믄게,하려면
해주게.,하지.
입엉,입고
다녀시켜이.,다녓겠네.
빠랑입엉,빨아 입고
게메이,그렇지
눌어져그네,눌려서
빨래*,빨래
해신고?,했지?
허젠하믄게,하려면
닮은디,닮은데
단물,민물
바다그네,받아서
물바당,물받아서
쇠도,소 도
들어왕,들어와서
드려당,가져다
않에여.,않아.
뭐해시켜이.,뭐햇겟다.
성가셔그네,성가셔서
어떵.,어떻게.
뭐하주게.,뭐하지.
졸바로,똑바로
입어시크라,입었겠어
입어다녀실테주,입고 다녓겟지
사*나이들,남자들
입어그네,입고서
네쳥,내쳐
한거라.,한거야.
게난.,그러니깐.
사난거,산거
해줄꺼여.,해줄꺼야.
나올거랜,나올거라고
해라,해
언제사,언제쯤
나올지사.,나올지.
개발행,개발해서
차몰앙,차몰고
갈꺼게,갈껄
하믄게,하면은
아니라.,아냐.
어서질꺼,없어질거
닮아이?,같아?
인젠게,이제는
올거랑게,온다는데
경허난.,그러니까.
뭘행,뭘해서
걱정이주게,걱정이지
영해그네.,이렇게 해서.
멀행,뭐해서
먹엉살꺼라.,먹고살꺼야.
태어난댄,태어난다고
호꼼이라도,조금이라도
벌멍,벌면서
살테주.,살겟지.
어서질꺼주게,없어질꺼야
어서지주게.,없어지지.
경할껀가,그럴껀가
어서질꺼야,없어질꺼야
정해져부난,정해져서
아니쥬게,아니지
쉬와.,쉬워.
어서질꺼여.,없어질꺼야.
쭈그령,쭈그려서
앉아나난,앉으니까
등깡이,허리가
와싹와싹,후들후들
햄쪄,하네
조끄띠,가깝게
해졈주게,할수있지
먼먼한디,먼데
가젠하믄,가려면
실퍼.,귀찬아.
이실땐게,있을땐
실프주게,귀찬지
햄서게,하는가
이녁이야게,당신이야
싸고게,싸고
그거주게.,그거지.
이녁은,당신은
사와서,사왔어
상온거,사온거
줘서,줬어
할망하르방이,할머니 할아버지가
줘쭈게.,줬지.
그게도,그래도
줘쪄이.,줬네.
가믄이,가면
기본이여게,기본이야
등긁그는거,등긁는거
오라방네도,오빠네도
갔다오믄,갔다 오면
상오고,사오고
상와.,사와.
목베기영,목베개랑
상와쭈게,사왔지
들걸랑,들거든
다녀질꺼,다니겠어
와시냐?,왔나?
갔다와신디,갔다왔는데
욕을때,영리할때
상와신디,사왔는데
못가난,못가니까
모르쿠다게,모르겟어
갈거랜,갈거라고
감땐,간다고
햄수다게,하네요
가고게,가고
경할거닮아,그럴거 같아
안써점쭈,안써지지
생겨서게,생겼어요
남는거난.,남는 거니까.
담앙강,담고 가서
공부하랜햄서?,공부 하라고해?
안전빵이난,안전빵 이니까
되여게,되
갈거난,갈꺼니까
걱정안행,걱정 안해서
무사어떵.,왜 어때서.
기믄,그럼
어떵하코,어떻게 해
가따그네,갓다가
들어가기네,들어가서
강세기,강아지
강생이영,강아지랑
고냉이영,고양이랑
경허여,그렇게
의사난게,의사니까
애기랜,애기라고
생각행들,생각해서
키웜성게,키우던데
좋아질거라,좋아질거야
게난,그러니가
물래기들을,아기들을
안나난,안 낳으니까
물래기들,아기들을
안나난,안 낳으니
없애부럿댄.,없애 버렸대.
물래기들이,애기들이
이주게.,이지.
키우멍으네,키우면서
치멍,치면서
햄서게.,하지.
키와그네,키워서
무시거어떵?,뭐 어떻게?
말해질거라,말할꺼야
어떵할꺼라?,어떻게 할꺼야?
됨쭈,되지
나눈댄,나눈다고
털이영,털이랑
아니라게,아냐
키우젠하면.,키우려면.
경허난게.,그러니깐.
버려불고,버리고
겅햄쭈게,그러지
키우다그네,키우다가
겅햄서,그래
조끄띠서이,근처에서
안키우는디가,안 키우는 곳이
키왐서.,키워.
헐만해여,할만해
이랜허고,이라하고
어이어성,어이 없어서
강생인,강아진
왔댄하난,왔다니까
어이어서그넹,어이 없어서
됨시냐,되냐
물래기를,아기를
설러불주,끝내지
입양행으넹,입양해서
되수다게.,됬네요.
시어멍한테,시어머니 한테
싫어해여,싫어해
이녁,당신
킵젠하믄,키우려면
버친디,힘든데
노메,남의
데려당,데려다
줄어들크라.,줄어들겠어.
하영,엄청
줄어들어실꺼라.,줄어들었을 거야.
하영하영,엄청엄청
줄어들어서,줄어들었어
안앰서?,않아?
느꼄주게.,느끼지.
결혼안행,결혼안하고
그냥게,그냥
지내곱게,지내고
나고,낳고
살다그네,살다가
그거하먼이,그러면
경허는디게,그러는데
어시믄게,없으면
이녁이영,당신이랑
나영도,나랑도
마찬가지라,마찬가지야
어서시믄,없었으면
경해실껀디게,그랫을텐데
고치살젠하믄,같이 살려면
나켜대켜,낫다 됬다
햄선게,했는데
나보난,나 보니깐
조아뵝,좋아 보여서
난거라?,낳은거라?
작*은것,작은거
안나아시믄,안낳았으면
어떵할뻔,어떻게 할뻔
작*은것이,작은것이
아꼬와?,아까워?
귀터그네,귀 트여서
들엄서,듣고있어
아까와.,아까워.
아꼽긴해서.,아깝긴 했어.
작*은건,작은건
지지빠이,지지배
닮아그네이.,닮아서.
어지,어케
지지빠이로,지지배로
나시믄,낳았으면
아까와실건디이,아까웟을 건데.
하나랑은,하나 는
나불면,낳아 버리면
고튼,같은
좋댄허여,좋다고해
딸*하고,딸하고
맞주.,맞지.
하주마는,하지만은
나름이주이,나름이지
코벨라가머그네,코 눌러가면서
웃겨서게,웃겼어
허맨?,해?
붙여사쭈게.,붙여야지.
붙여쭈게.,붙였지.
머리맡띠,머리맡에
붙이는거라?,붙이는 거야?
어실때,없을때
붙여나쭈게.,붙였었지.
붙여사게,붙여야
뭐하주게.,뭘하지.
붙이믄,붙이면
맑아질테주게.,맑아지겠지.
베갯잇시엉,베갯잇이랑
머영,머랑
사시믄,삿으면
될껀고,될껀가
들려보카?,들려볼까?
좋지않에라이?,좋지 않아?
어떵게,어떻게
영행,이렇게 해서
우리어멍,우리엄마
꼽딱하게,이쁘게
해줄건디.,해줄텐데.
갓당,가져다가
낼랑,내일
가졍와게,가져와
빼게게.,빼개.
빼불면,빼면
잘껏만게,잘거만
이서사주게.,있어야지.
뭇으로,무로
논비로,무로
만드는디,만드는데
논거난,넣은거니
무술을,무를
담강놔두면,담궈놔두면
아니라?,아냐?
몰람찌,모르지
만들엄신가?,만드나?
똥글랑한디,동그란데
가늘지않에여?,가늘지 않아?
똥그란거,동그란거
하나라,하나야
만들어그네,만들어서
안입형,안입혀서
조으커라,좋겟어
거이?,그거?
절여거네?,절여서?
맛좋주게.,맛좋지.
되여.,되.
해여,해요
먹엄쭈,먹지
절엿당으네,절엿다가
배추영,배추랑
알타리영,알타리랑
놈삐영,무랑
늦어서게,늦었어
알타린게,알타리는
확행와시면게,해왔으면
부애내멍,화내면서
고람수광게,말합니까
고사부난?,썩어버려서?
부에냄서게,화를내
폭삭,엄청
속아수다,고생햇어
하젠하난게,하려니까
주젠하난게,주려니깐
물주젠하난,물주려니깐
안와그네,안와서
맛조크라,맛있겟어
않으카?,않을까?
맵주게.,맵지.
매와?,매워?
익어사,익어야
익어야대여,익어야되
안대여.,안되.
안들엄땐행으네,안든다고 해서
꺼냉내불믄,꺼내 내버리면
괸당들한테,친척들 한테
타머그네,타면서
괸당들이,친척들이
감땐해그네,간다고 해서
이모네영게,이모네랑
괸당아니라?,친척아니야?
사촌언니네영,사촌언니네랑
주문게,주면
가그네게,가서
어멍아방한티만,엄마아빠만
받아쭈.,받았지.
이모네영,이모네랑
경해서,그랫어
사난.,사니까.
추워라,춥더라
가쭈게,갓거든
가주게.,가지.
먹어난,먹고난
씻주게.,씻거든.
밖에라,밖이야
밖에,바깥에
틀엉,틀고
씻으는디,씻는데
는잘는잘,미끌미끌
는잘는잘도,미끌미끌도
얼려부러.,얼려버려.
씻엉,씻어서
물털젠하믄,물 털려하면
그자락?,그정도?
알아쭈게.,알았지.
생각나라,생각 나더라
먹어나지않엔,먹지 않았나
안해부난,안해서
남서.,나.
이쭈게.,있지.
먹고살아점신가,먹고살수 있나
햄실테주게.,하고 있겠지.
하지않에?,하지않아?
숯불이주게,숯불이지
하는디는,하는데는
갈빗집이서,갈비집 있어
쬐아그네,쐬서
아프주게,아프지
나오쥬,나오지
막아그네,막고서
있긴이서.,있긴 있어.
들어보난,들어보니깐
남서,나
좋아쭈.,좋았지.
따뜻한디,따뜻한데
쪙와.,쪄와.
때난게,때니까
자단,자다가
몰란게,몰라서
생겨나시녜.,생겼었어.
무충하기가,둔하기가
무충하긴,둔하긴
무충하카,둔할까
딜정도로,대일 정도로
무충한거,둔한거
편해졌쥬.,편해졌지.
하지않엠신가,하지않나
손님끌젠,손님끌라고
상가부럼신게,사고 가버리던데
사겠주만은,사겠지만
영봐그네,이렇게 봐서
상가주게,사고 가지
웃경게,웃기더라
줄서그네,줄서서
어신모양이라,없는 모양이야
남아성게,남았더라
아까보난,아까 보니까
닮아게,같아
누렁헌게,누런게
세일허난,세일하니까
피어네,피어서
돌아와가난,돌아오니까
세일하머그네,세일하면서
포라보젠,팔아보려
않하고,않고
줄서성게,줄섯던데
해양한건,하얀건
안우러난덴,안우러나다고
볶아그네,볶아서
일어난덴,일어난데
우러난덴,우러난데
누렁한것이,누런것이
허믄이,하면
볶으난,볶으니까
태워불지,태워버리지
않에수가,않았어
끓이멍게,끓이면서
확진됐댄?,확진됐대?
떤?,떴어?
썬.,썼어.
퍼줬언?,퍼줬어?
애연,애였어
말했언,말했어
구할락,구할라고
싫댄?,싫대?
안하잰,안할래
좋아진댄?,좋아진대?
낸,냈어
괜춘?,괜찮아?
끊언?,끊었어?
알았댄?,알았대?
보이던디?,보이던데?
걸련?,걸렸어?
없어젼.,없어졌어.
먹네,먹잖아
예민해부난,예민해서
시작해가지고,시작해서
거들언,거들었어
질런?,질렀어?
