사투리,표준어
응팔,응팔
같은,같은
거,거
하면,하면
이제,이제
그,그
무한궤도,무한궤도
같은,같은
노래에서,노래에서
이제,이제
그쪽,그쪽
시대,시대
음악이,음악이
잘도,잘도
많이,많이
근데,근데
그거,그거
드라마랑,드라마랑
같이,같이
보면,보면
진짜,진짜
이,이
드라마,드라마
편집하는,편집하는
사람이,사람이
이,이
음악을,음악을
기가,기가
막히게,막히게
잘,잘
그래서,그래서
꼭,꼭
한번,한번
아,아
진짜,진짜
기가,기가
막히게,막히게
깔아놨어,깔아놨어
기가,기가
막히게,막히게
기가,기가
막힐때까지,막힐때까지
한번,한번
아이,아이
드라마,드라마
한번,한번
딱,딱
보믄,보믄
한,한
열,열
몇편,몇편
그거,그거
한편,한편
보면,보면
좋을,좋을
것,것
나는,나는
아,아
드라마도,드라마도
봐야,봐야
되고,되고
영화도,영화도
봐야,봐야
되고,되고
(()),(())
코로나,코로나
{laughing},{laughing}
코로나,코로나
할께,할께
응,응
할께,할께
그거라도,그거라도
보는거,보는거
진짜로,진짜로
요새는,요새는
나도,나도
옛날에,옛날에
근데,근데
지금은,지금은
무슨,무슨
나도,나도
드라마,드라마
영화는,영화는
자주,자주
못,못
영화는,영화는
얼마,얼마
전에,전에
한편봤고,한편봤고
그,그
외에는,외에는
참,참
그리고,그리고
요새,요새
넷플릭스,넷플릭스
굳이,굳이
영화관,영화관
안가도,안가도
될,될
정도여,정도여
가지고,가지고
어,어
영화관,영화관
또,또
어,어
아니,아니
씨제이가,씨제이가
지금,지금
영화관,영화관
내놓았지,내놓았지
아,아
아,아
예,예
씨지브이를,씨지브이를
매물로,매물로
나,나
지금,지금
작년에,작년에
사업,사업
손,손
땐다고,땐다고
아,아
그,그
넷플릭스,넷플릭스
같은,같은
그런,그런
플랫폼으로,플랫폼으로
싸그리,싸그리
영화보니까,영화보니까
아,아
이제,이제
쓸모가,쓸모가
없다고,없다고
생각이,생각이
{clearing},{clearing}
기네,기네
어,어
그래서,그래서
씨제이가,씨제이가
외식사업에도,외식사업에도
손,손
떼고,떼고
그,그
씨지브이도,씨지브이도
손,손
뗀다고,뗀다고
음,음
아니,아니
그걸,그걸
누가,누가
사,사
갈,갈
건,건
가,가
난,난
누가,누가
사갔나?,사갔나?
모르겠다,모르겠다
사갈건가,사갈건가
나는,나는
궁금해,궁금해
그,그
근데,근데
그,그
그,그
시청에,시청에
씨지브이,씨지브이
있지,있지
응,응
그래서,그래서
거기에,거기에
지금,지금
그,그
부동산들이,부동산들이
그,그
씨지브이,씨지브이
있는,있는
건물에,건물에
있는,있는
다른,다른
가게들,가게들
작은,작은
가게들이,가게들이
지금,지금
매물로,매물로
난,난
사무실,사무실
알아보러,알아보러
다니는데,다니는데
매물로,매물로
나왔는데,나왔는데
아무도,아무도
왜냐면,왜냐면
씨지브이가,씨지브이가
불안정하니까,불안정하니까
음,음
((꺼주고)),((꺼주고))
이제,이제
진짜,진짜
영화관이,영화관이
없어서,없어서
영화를,영화를
볼,볼
때,때
영화관에,영화관에
못,못
갈,갈
수도,수도
이제는,이제는
또,또
음,음
그런,그런
세상이,세상이
올,올
수도,수도
아이,아이
그런데,그런데
나는,나는
그걸,그걸
좋은것,좋은것
그,그
우리,우리
집,집
옆에,옆에
롯데시네마,롯데시네마
하나,하나
어,어
가끔,가끔
가다가,가다가
혼자,혼자
나는,나는
진짜,진짜
막,막
편하게,편하게
누워,누워
있고,있고
잠을,잠을
안,안
응,응
그,그
누워서,누워서
보는,보는
그,그
영화,영화
그,그
좌석,좌석
있지,있지
아,아
거기서,거기서
보면,보면
잘도,잘도
난,난
그게,그게
제일,제일
좋은,좋은
것,것
(()),(())
요새,요새
코로나,코로나
무서워서,무서워서
잘,잘
안,안
아,아
예전에는,예전에는
그거,그거
혼자도,혼자도
많이,많이
나는,나는
음,음
심야로,심야로
해가지고,해가지고
음,음
그때,그때
심야로,심야로
해가지고,해가지고
완전,완전
새벽에,새벽에
나,나
혼자,혼자
거의,거의
좋고,좋고
혼자,혼자
조커를,조커를
혼자,혼자
{laughing},{laughing}
조커,조커
아,아
난,난
조커,조커
진짜,진짜
나는,나는
약간,약간
분위기,분위기
어두운,어두운
영화도,영화도
되게,되게
좋아하고,좋아하고
조커,조커
보고,보고
아,아
근데,근데
누워서,누워서
벌떡,벌떡
일어날,일어날
뻔,뻔
진짜,진짜
조커,조커
난,난
재미있는,재미있는
거,거
진짜,진짜
어,어
또라이도,또라이도
그런,그런
또라이가,또라이가
아니,아니
이거,이거
또라이라고,또라이라고
그런,그런
정신병자,정신병자
정신병자라고,정신병자라고
얘기해야,얘기해야
안,안
좋은,좋은
정신병자,정신병자
(()),(())
((정신병증잔디)),((정신병증잔디))
그,그
사람이,사람이
미쳐가는거,미쳐가는거
보는거,보는거
영화가다,영화가다
보면,보면
그런데,그런데
또,또
보면,보면
영화도,영화도
거기,거기
이제,이제
조커,조커
딱,딱
계단,계단
내려오는,내려오는
그,그
영화의,영화의
신,신
있지,있지
거기도,거기도
딱,딱
음악,음악
깔린,깔린
거,거
보면,보면
진짜,진짜
이제,이제
((xxx)),((xxx))
음악이랑,음악이랑
영화는,영화는
뗄,뗄
수가,수가
((xx)),((xx))
그때,그때
다들,다들
계단,계단
내려갈,내려갈
때,때
춤추며,춤추며
진짜,진짜
{laughing},{laughing}
아니,아니
그,그
조커가,조커가
그,그
뭐지,뭐지
다크나이트,다크나이트
조커,조커
때문에,때문에
부담스러워서,부담스러워서
대부분,대부분
잘,잘
안될,안될
거라고,거라고
생각했는데,생각했는데
오,오
잘,잘
되고,되고
또,또
영화가도,영화가도
멋져서,멋져서
오,오
어,어
어머나,어머나
그,그
다크나이트,다크나이트
조커,조커
그,그
배우가,배우가
죽어,죽어
큰거,큰거
&name2&,&name2&
그,그
사람이,사람이
응,응
자살했,자살했
난,난
옛날에,옛날에
근데,근데
약물,약물
부작용이라고,부작용이라고
하는데,하는데
자살인지,자살인지
아닌지,아닌지
알,알
수가,수가
아,아
음,음
그런데,그런데
그,그
정도로,정도로
연기를,연기를
하면,하면
사람이,사람이
미칠수도,미칠수도
있을,있을
것,것
진짜,진짜
얼마나,얼마나
대단한,대단한
연기를,연기를
했으면,했으면
그런데,그런데
진짜,진짜
그런,그런
거,거
보면은,보면은
진짜,진짜
연기하는,연기하는
사람들,사람들
대단한,대단한
것,것
음~,음~
나는,나는
그,그
조커,조커
대사,대사
중에,중에
그,그
제일,제일
좋아하는,좋아하는
게,게
그,그
뭐지,뭐지
니체가,니체가
하는,하는
말이,말이
니체가,니체가
하는말이,하는말이
너를,너를
죽일,죽일
수,수
없는,없는
고통은,고통은
너를,너를
더,더
강하게,강하게
만들,만들
뿐이다,뿐이다
라는,라는
말이,말이
아,아
이게,이게
미국에서,미국에서
널리,널리
퍼져있는,퍼져있는
그,그
말이고,말이고
음,음
미국,미국
군대에서,군대에서
많이,많이
사용하는,사용하는
그런,그런
격언같은거,격언같은거
군대에서,군대에서
봤음,봤음
어,어
군대에서,군대에서
이제,이제
많이,많이
퍼져있는,퍼져있는
그렇게,그렇게
어,어
음,음
근데,근데
그거를,그거를
얘기하면서,얘기하면서
조커가,조커가
너를,너를
죽일,죽일
수,수
없는,없는
고통은,고통은
너를,너를
더,더
미치게,미치게
만들,만들
뿐이야,뿐이야
라고,라고
하는게,하는게
아,아
그게,그게
참,참
사회를,사회를
잘,잘
풍자하고,풍자하고
((참)),((참))
만든,만든
대사라고,대사라고
참,참
생각이,생각이
음,음
약간,약간
사람들은,사람들은
너가,너가
고통스러워도,고통스러워도
차마,차마
너,너
이겨내면,이겨내면
더,더
잘,잘
할,할
수,수
있을,있을
거야,거야
뭐,뭐
이렇게,이렇게
됐다던지,됐다던지
너가,너가
더,더
강해질,강해질
거야,거야
그렇게,그렇게
하면서,하면서
힘들게,힘들게
하는,하는
부분,부분
있지,있지
사회생활을,사회생활을
하다보면,하다보면
아,아
근데,근데
그런,그런
것들을,것들을
어쨌든,어쨌든
널,널
더,더
강하게,강하게
만들어,만들어
줘,줘
이러,이러
는데,는데
조커는,조커는
아니,아니
그런건,그런건
날,날
미치게,미치게
만드는데,만드는데
그런,그런
((x)),((x))
그러고,그러고
나를,나를
정신줄,정신줄
놓게,놓게
만드는데,만드는데
막,막
이런,이런
이런식으로,이런식으로
딱,딱
표현하는,표현하는
게,게
되게,되게
약간,약간
그런,그런
뭐,뭐
이런거,이런거
있잖아,있잖아
옛날에는,옛날에는
아프니까,아프니까
청춘이다,청춘이다
보면,보면
아,아
아프면,아프면
병원,병원
가야,가야
된다,된다
이거,이거
(()),(())
아프니까,아프니까
환자다,환자다
뭐,뭐
이렇게,이렇게
아프면,아프면
환자다,환자다
아프면,아프면
병원가야지,병원가야지
(()),(())
이거랑,이거랑
비슷한,비슷한
거,거
(()),(())
어,어
근데,근데
(()),(())
어,어
음~,음~
아,아
조커,조커
진짜,진짜
대사,대사
뭐라,뭐라
그래야,그래야
되나,되나
((x)),((x))
심오한것도,심오한것도
많은,많은
것,것
진짜,진짜
다,다
주옥같이,주옥같이
응,응
낙낙이,낙낙이
제일,제일
나는,나는
기억에,기억에
((xx)),((xx))
많이,많이
어떤,어떤
거니,거니
노크소리,노크소리
노크,노크
소리,소리
내는,내는
거,거
있지,있지
아,아
낙낙,낙낙
한다음에,한다음에
빵,빵
쏘지,쏘지
(()),(())
아,아
난,난
그,그
그거가,그거가
제일,제일
기억에,기억에
아,아
근데,근데
진짜,진짜
그,그
사람,사람
그,그
연기한,연기한
사람,사람
이름이,이름이
뭐였지,뭐였지
&name2&,&name2&
&name2&,&name2&
이번에,이번에
조커,조커
아,아
아무기억이,아무기억이
아,아
무슨,무슨
&name3&인가,&name3&인가
그랬는데,그랬는데
그,그
사람,사람
살,살
뺀,뺀
거,거
보니까,보니까
와,와
진짜,진짜
아,아
대단하다,대단하다
(()),(())
에,에
그사람,그사람
원래,원래
글래디에이터,글래디에이터
나와가지고,나와가지고
완전,완전
엄청난,엄청난
꽃미남인데,꽃미남인데
이렇게,이렇게
늙은,늙은
것도,것도
신기했고,신기했고
진짜,진짜
그런데,그런데
늙어도,늙어도
응,응
아,아
근데,근데
그,그
광대,광대
무서,무서
무서운,무서운
광대랑,광대랑
광대,광대
분장이,분장이
좀,좀
응,응
그런것도,그런것도
그,그
또,또
뭐,뭐
그,그
&name2&가,&name2&가
그,그
&name2&가,&name2&가
나오면,나오면
거기,거기
보면예,보면예
그,그
동전,동전
던지기,던지기
해가지고,해가지고
막,막
운으로,운으로
이렇게,이렇게
죽이고,죽이고
총을,총을
쏘고,쏘고
말고,말고
이런,이런
거를,거를
그런것도,그런것도
사실,사실
아,아
진짜,진짜
정말,정말
좋다고,좋다고
생각이,생각이
드는,드는
게,게
((xx)),((xx))
막,막
당신이,당신이
지금까지,지금까지
누려왔던,누려왔던
것들이,것들이
사실,사실
다시,다시
노력한게,노력한게
아니라,아니라
당신의,당신의
운에,운에
맞춰서,맞춰서
사람이,사람이
이루어져,이루어져
있던,있던
거다,거다
이런,이런
표현을,표현을
하는,하는
것,것
같아서,같아서
진짜,진짜
진짜,진짜
대단했던거,대단했던거
음,음
이게,이게
왜,왜
불행한,불행한
일이,일이
뭐,뭐
벌어지거나,벌어지거나
안좋은,안좋은
일이,일이
많이,많이
벌어질,벌어질
사람들,사람들
((이남옥)),((이남옥))
하나였던,하나였던
사람들,사람들
뭐,뭐
부모가,부모가
학대를,학대를
하는,하는
사람들,사람들
그런거보면,그런거보면
자기자신을,자기자신을
탓하지기도,탓하지기도
그런게,그런게
아니라,아니라
그,그
본인,본인
운에,운에
따라서,따라서
그냥,그냥
놓여있던,놓여있던
상활이었을,상활이었을
뿐이었다고,뿐이었다고
말하는것,말하는것
같아서,같아서
그,그
&name2&,&name2&
연기를,연기를
잘한,잘한
것도,것도
있지만,있지만
그,그
영화내용의,영화내용의
장치가,장치가
너무,너무
잘,잘
짜여져,짜여져
있어서,있어서
음,음
좀,좀
무서운,무서운
거,거
그거,그거
진짜,진짜
그,그
날은,날은
지금도,지금도
그,그
영화관에서,영화관에서
봤어,봤어
나는,나는
그게,그게
내가,내가
고등학교,고등학교
이,이
학년,학년
땐가,땐가
친구랑,친구랑
딱,딱
보고,보고
집에,집에
오는,오는
길에서,길에서
갑자기,갑자기
조커,조커
튀어나올까,튀어나올까
봐,봐
{laughing},{laughing}
{clearing},{clearing}
그때,그때
다크나이트,다크나이트
딱,딱
보고,보고
나는,나는
원래,원래
배트맨,배트맨
슈퍼맨,슈퍼맨
할까,할까
아,아
유치하게,유치하게
그런,그런
걸,걸
보려,보려
했는데,했는데
친구가,친구가
이거,이거
꼭,꼭
보자고,보자고
그런거,그런거
아니다,아니다
그래서,그래서
딱,딱
{clearing},{clearing}
진짜,진짜
그때,그때
이후로,이후로
약간,약간
내,내
인생,인생
영화같은,영화같은
느낌이,느낌이
된건,된건
다크나이트가,다크나이트가
조커가,조커가
연기를,연기를
너무,너무
잘해,잘해
가지고,가지고
진짜,진짜
그,그
나는,나는
((x)),((x))
그,그
다크나이트,다크나이트
에서,에서
그,그
할아버지가,할아버지가
제일,제일
마음에,마음에
그,그
배트맨,배트맨
